,Company ID,Month,Exchange,Commodity Code,Rebates
676,104,2024-09-01,ABCD,QEK,-524.7
677,104,2024-09-01,ABCD,TDS,-1496.1
678,104,2024-09-01,ABCD,UFY,-8191.05
679,104,2024-09-01,EFGH,DCS,-1784.25
681,104,2024-09-01,EFGH,WXG,-405.5
682,104,2024-09-01,EFGH,XSX,-1440.8
684,104,2024-10-01,ABCD,GRH,-9960.65
685,104,2024-10-01,ABCD,KMS,-15913.6
686,104,2024-10-01,ABCD,KQI,-5885.0
687,104,2024-10-01,ABCD,MYF,-2902.35
688,104,2024-10-01,ABCD,QEK,-909.3
689,104,2024-10-01,ABCD,TDS,-1464.9
690,104,2024-10-01,ABCD,UFY,-7271.95
691,104,2024-10-01,EFGH,DCS,-2847.75
693,104,2024-10-01,EFGH,WXG,-1121.7
694,104,2024-10-01,EFGH,XSX,-1719.8
696,104,2024-11-01,ABCD,GRH,-6764.1
697,104,2024-11-01,ABCD,KMS,-10646.1
698,104,2024-11-01,ABCD,KQI,-5245.8
699,104,2024-11-01,ABCD,MYF,-2107.95
701,104,2024-11-01,ABCD,TDS,-915.7
702,104,2024-11-01,ABCD,UFY,-7733.6
703,104,2024-11-01,EFGH,DCS,-1191.15
705,104,2024-11-01,EFGH,WXG,-565.3
706,104,2024-11-01,EFGH,XSX,-196.8
708,104,2024-12-01,ABCD,GRH,-5741.75
709,104,2024-12-01,ABCD,KMS,-13098.05
710,104,2024-12-01,ABCD,KQI,-3492.0
711,104,2024-12-01,ABCD,MYF,-1561.2
713,104,2024-12-01,ABCD,TDS,-1142.4
714,104,2024-12-01,ABCD,UFY,-5762.75
715,104,2024-12-01,EFGH,DCS,-875.4
717,104,2024-12-01,EFGH,WXG,-269.2
718,104,2024-12-01,EFGH,XSX,-1137.0
721,128,2020-01-01,IJKL,AFP,-10168.0
722,128,2020-01-01,IJKL,EFW,-4346.0
724,128,2020-01-01,MNOP,WBD,-1101.2
725,128,2020-01-01,MNOP,YZL,-297.0
727,128,2020-02-01,IJKL,AFP,-9632.0
728,128,2020-02-01,IJKL,EFW,-3802.4
730,128,2020-02-01,MNOP,WBD,-909.0
731,128,2020-02-01,MNOP,YZL,-57.0
733,128,2020-03-01,IJKL,AFP,-12767.5
734,128,2020-03-01,IJKL,EFW,-4583.2
736,128,2020-03-01,MNOP,WBD,-1315.0
737,128,2020-03-01,MNOP,YZL,-1404.25
739,128,2020-04-01,IJKL,AFP,-4633.5
740,128,2020-04-01,IJKL,EFW,-3636.0
742,128,2020-04-01,MNOP,WBD,-818.0
745,128,2020-05-01,IJKL,AFP,-6567.0
746,128,2020-05-01,IJKL,EFW,-2768.4
748,128,2020-05-01,MNOP,WBD,-1089.8
749,128,2020-05-01,MNOP,YZL,-82.75
751,128,2020-06-01,IJKL,AFP,-8355.0
752,128,2020-06-01,IJKL,EFW,-4008.4
754,128,2020-06-01,MNOP,WBD,-928.6
755,128,2020-06-01,MNOP,YZL,-708.25
757,128,2020-07-01,IJKL,AFP,-5847.0
758,128,2020-07-01,IJKL,EFW,-3618.0
760,128,2020-07-01,MNOP,WBD,-592.6
761,128,2020-07-01,MNOP,YZL,-257.25
763,128,2020-08-01,IJKL,AFP,-3862.0
764,128,2020-08-01,IJKL,EFW,-3006.4
766,128,2020-08-01,MNOP,WBD,-577.4
767,128,2020-08-01,MNOP,YZL,-371.5
769,128,2020-09-01,IJKL,AFP,-9500.5
770,128,2020-09-01,IJKL,EFW,-4566.4
772,128,2020-09-01,MNOP,WBD,-1205.8
773,128,2020-09-01,MNOP,YZL,-21.0
775,128,2020-10-01,IJKL,AFP,-13174.0
776,128,2020-10-01,IJKL,EFW,-5286.8
778,128,2020-10-01,MNOP,WBD,-1036.6
779,128,2020-10-01,MNOP,YZL,-529.75
781,128,2020-11-01,IJKL,AFP,-6646.0
782,128,2020-11-01,IJKL,EFW,-3987.2
784,128,2020-11-01,MNOP,WBD,-656.4
785,128,2020-11-01,MNOP,YZL,-303.75
787,128,2020-12-01,IJKL,AFP,-8668.0
788,128,2020-12-01,IJKL,EFW,-3108.4
790,128,2020-12-01,MNOP,WBD,-849.0
793,128,2021-01-01,IJKL,AFP,-9797.5
794,128,2021-01-01,IJKL,EFW,-3352.4
796,128,2021-01-01,MNOP,WBD,-758.0
797,128,2021-01-01,MNOP,YZL,-258.25
799,128,2021-02-01,IJKL,AFP,-8545.5
800,128,2021-02-01,IJKL,EFW,-4565.6
802,128,2021-02-01,MNOP,WBD,-1248.4
803,128,2021-02-01,MNOP,YZL,-475.75
805,128,2021-03-01,IJKL,AFP,-13787.5
806,128,2021-03-01,IJKL,EFW,-4978.4
808,128,2021-03-01,MNOP,WBD,-1645.0
809,128,2021-03-01,MNOP,YZL,-932.25
811,128,2021-04-01,IJKL,AFP,-6590.5
812,128,2021-04-01,IJKL,EFW,-3428.4
814,128,2021-04-01,MNOP,WBD,-839.8
817,128,2021-05-01,IJKL,AFP,-4424.0
818,128,2021-05-01,IJKL,EFW,-2924.0
820,128,2021-05-01,MNOP,WBD,-677.8
821,128,2021-05-01,MNOP,YZL,-364.25
823,128,2021-06-01,IJKL,AFP,-8760.0
824,128,2021-06-01,IJKL,EFW,-3978.4
826,128,2021-06-01,MNOP,WBD,-1366.0
827,128,2021-06-01,MNOP,YZL,-718.75
829,128,2021-07-01,IJKL,AFP,-6301.5
830,128,2021-07-01,IJKL,EFW,-3420.0
832,128,2021-07-01,MNOP,WBD,-782.4
833,128,2021-07-01,MNOP,YZL,-125.25
835,128,2021-08-01,IJKL,AFP,-7258.0
836,128,2021-08-01,IJKL,EFW,-3430.4
838,128,2021-08-01,MNOP,WBD,-777.2
839,128,2021-08-01,MNOP,YZL,-213.75
841,128,2021-09-01,IJKL,AFP,-11110.5
842,128,2021-09-01,IJKL,EFW,-5254.4
844,128,2021-09-01,MNOP,WBD,-843.2
845,128,2021-09-01,MNOP,YZL,-827.5
847,128,2021-10-01,IJKL,AFP,-10310.5
848,128,2021-10-01,IJKL,EFW,-4350.0
850,128,2021-10-01,MNOP,WBD,-1000.8
851,128,2021-10-01,MNOP,YZL,-350.25
853,128,2021-11-01,IJKL,AFP,-6910.0
854,128,2021-11-01,IJKL,EFW,-3973.6
856,128,2021-11-01,MNOP,WBD,-929.2
857,128,2021-11-01,MNOP,YZL,-614.5
859,128,2021-12-01,IJKL,AFP,-6142.5
860,128,2021-12-01,IJKL,EFW,-2813.6
862,128,2021-12-01,MNOP,WBD,-740.2
863,128,2021-12-01,MNOP,YZL,-102.25
865,128,2022-01-01,IJKL,AFP,-9129.5
866,128,2022-01-01,IJKL,EFW,-3084.4
868,128,2022-01-01,MNOP,WBD,-1188.8
871,128,2022-02-01,IJKL,AFP,-7074.0
872,128,2022-02-01,IJKL,EFW,-3114.4
874,128,2022-02-01,MNOP,WBD,-755.6
875,128,2022-02-01,MNOP,YZL,-446.25
877,128,2022-03-01,IJKL,AFP,-10630.5
878,128,2022-03-01,IJKL,EFW,-5922.0
880,128,2022-03-01,MNOP,WBD,-1392.4
881,128,2022-03-01,MNOP,YZL,-847.25
883,128,2022-04-01,IJKL,AFP,-6502.5
884,128,2022-04-01,IJKL,EFW,-2796.8
886,128,2022-04-01,MNOP,WBD,-789.4
889,128,2022-05-01,IJKL,AFP,-6179.0
890,128,2022-05-01,IJKL,EFW,-3057.6
892,128,2022-05-01,MNOP,WBD,-965.6
895,128,2022-06-01,IJKL,AFP,-8670.5
896,128,2022-06-01,IJKL,EFW,-4684.8
898,128,2022-06-01,MNOP,WBD,-817.6
899,128,2022-06-01,MNOP,YZL,-465.0
901,128,2022-07-01,IJKL,AFP,-3885.0
902,128,2022-07-01,IJKL,EFW,-3095.2
904,128,2022-07-01,MNOP,WBD,-497.8
907,128,2022-08-01,IJKL,AFP,-6787.0
908,128,2022-08-01,IJKL,EFW,-3828.8
910,128,2022-08-01,MNOP,WBD,-568.8
911,128,2022-08-01,MNOP,YZL,-182.5
913,128,2022-09-01,IJKL,AFP,-12317.0
914,128,2022-09-01,IJKL,EFW,-4648.8
916,128,2022-09-01,MNOP,WBD,-887.2
917,128,2022-09-01,MNOP,YZL,-310.75
919,128,2022-10-01,IJKL,AFP,-8594.0
920,128,2022-10-01,IJKL,EFW,-4318.8
922,128,2022-10-01,MNOP,WBD,-1393.0
923,128,2022-10-01,MNOP,YZL,-763.5
925,128,2022-11-01,IJKL,AFP,-6587.5
926,128,2022-11-01,IJKL,EFW,-4825.2
928,128,2022-11-01,MNOP,WBD,-922.0
929,128,2022-11-01,MNOP,YZL,-524.0
931,128,2022-12-01,IJKL,AFP,-5300.5
932,128,2022-12-01,IJKL,EFW,-3413.6
934,128,2022-12-01,MNOP,WBD,-801.0
935,128,2022-12-01,MNOP,YZL,-83.75
937,128,2023-01-01,IJKL,AFP,-5648.0
938,128,2023-01-01,IJKL,EFW,-3798.8
940,128,2023-01-01,MNOP,WBD,-623.6
941,128,2023-01-01,MNOP,YZL,-551.5
943,128,2023-02-01,IJKL,AFP,-8106.0
944,128,2023-02-01,IJKL,EFW,-3852.8
946,128,2023-02-01,MNOP,WBD,-957.8
947,128,2023-02-01,MNOP,YZL,-306.5
949,128,2023-03-01,IJKL,AFP,-13387.5
950,128,2023-03-01,IJKL,EFW,-5669.2
952,128,2023-03-01,MNOP,WBD,-1886.4
953,128,2023-03-01,MNOP,YZL,-1443.0
955,128,2023-04-01,IJKL,AFP,-4850.0
956,128,2023-04-01,IJKL,EFW,-3328.8
958,128,2023-04-01,MNOP,WBD,-729.0
961,128,2023-05-01,IJKL,AFP,-8265.5
962,128,2023-05-01,IJKL,EFW,-3818.4
964,128,2023-05-01,MNOP,WBD,-630.0
965,128,2023-05-01,MNOP,YZL,-195.5
967,128,2023-06-01,IJKL,AFP,-8574.0
968,128,2023-06-01,IJKL,EFW,-3793.2
970,128,2023-06-01,MNOP,WBD,-914.0
971,128,2023-06-01,MNOP,YZL,-353.25
973,128,2023-07-01,IJKL,AFP,-4801.5
974,128,2023-07-01,IJKL,EFW,-3208.4
976,128,2023-07-01,MNOP,WBD,-963.2
977,128,2023-07-01,MNOP,YZL,-44.75
979,128,2023-08-01,IJKL,AFP,-5933.5
980,128,2023-08-01,IJKL,EFW,-4129.6
982,128,2023-08-01,MNOP,WBD,-811.2
985,128,2023-09-01,IJKL,AFP,-10072.0
986,128,2023-09-01,IJKL,EFW,-4066.0
988,128,2023-09-01,MNOP,WBD,-1344.4
989,128,2023-09-01,MNOP,YZL,-743.75
991,128,2023-10-01,IJKL,AFP,-9291.0
992,128,2023-10-01,IJKL,EFW,-4632.4
994,128,2023-10-01,MNOP,WBD,-1575.6
995,128,2023-10-01,MNOP,YZL,-707.25
997,128,2023-11-01,IJKL,AFP,-10054.5
998,128,2023-11-01,IJKL,EFW,-4812.4
1000,128,2023-11-01,MNOP,WBD,-709.2
1001,128,2023-11-01,MNOP,YZL,-325.0
1003,128,2023-12-01,IJKL,AFP,-5950.5
1004,128,2023-12-01,IJKL,EFW,-3003.2
1006,128,2023-12-01,MNOP,WBD,-505.8
1009,128,2024-01-01,IJKL,AFP,-6643.0
1010,128,2024-01-01,IJKL,EFW,-4151.2
1012,128,2024-01-01,MNOP,WBD,-803.2
1013,128,2024-01-01,MNOP,YZL,-165.5
1015,128,2024-02-01,IJKL,AFP,-7240.5
1016,128,2024-02-01,IJKL,EFW,-4027.2
1018,128,2024-02-01,MNOP,WBD,-975.4
1019,128,2024-02-01,MNOP,YZL,-1346.25
1021,128,2024-03-01,IJKL,AFP,-9353.0
1022,128,2024-03-01,IJKL,EFW,-5612.0
1024,128,2024-03-01,MNOP,WBD,-1342.4
1025,128,2024-03-01,MNOP,YZL,-372.0
1027,128,2024-04-01,IJKL,AFP,-8182.5
1028,128,2024-04-01,IJKL,EFW,-3797.2
1030,128,2024-04-01,MNOP,WBD,-858.4
1031,128,2024-04-01,MNOP,YZL,-32.0
1033,128,2024-05-01,IJKL,AFP,-11698.5
1034,128,2024-05-01,IJKL,EFW,-4028.0
1036,128,2024-05-01,MNOP,WBD,-595.0
1037,128,2024-05-01,MNOP,YZL,-226.75
1039,128,2024-06-01,IJKL,AFP,-4705.0
1040,128,2024-06-01,IJKL,EFW,-3788.4
1042,128,2024-06-01,MNOP,WBD,-609.6
1043,128,2024-06-01,MNOP,YZL,-59.25
1045,128,2024-07-01,IJKL,AFP,-7019.0
1046,128,2024-07-01,IJKL,EFW,-5097.2
1048,128,2024-07-01,MNOP,WBD,-910.0
1049,128,2024-07-01,MNOP,YZL,-251.25
1051,128,2024-08-01,IJKL,AFP,-10650.0
1052,128,2024-08-01,IJKL,EFW,-3836.8
1054,128,2024-08-01,MNOP,WBD,-780.6
1055,128,2024-08-01,MNOP,YZL,-102.5
1057,128,2024-09-01,IJKL,AFP,-9947.0
1058,128,2024-09-01,IJKL,EFW,-4392.0
1060,128,2024-09-01,MNOP,WBD,-1105.4
1061,128,2024-09-01,MNOP,YZL,-639.0
1063,128,2024-10-01,IJKL,AFP,-13238.0
1064,128,2024-10-01,IJKL,EFW,-5285.6
1066,128,2024-10-01,MNOP,WBD,-1396.4
1067,128,2024-10-01,MNOP,YZL,-525.75
1069,128,2024-11-01,IJKL,AFP,-5887.0
1070,128,2024-11-01,IJKL,EFW,-4426.4
1072,128,2024-11-01,MNOP,WBD,-1287.6
1073,128,2024-11-01,MNOP,YZL,-275.25
1075,128,2024-12-01,IJKL,AFP,-6960.0
1076,128,2024-12-01,IJKL,EFW,-3429.2
1078,128,2024-12-01,MNOP,WBD,-1208.8
1080,207,2020-01-01,ABCD,GRH,-35012.95
1081,207,2020-01-01,ABCD,KMS,-54263.6
1082,207,2020-01-01,ABCD,KQI,-26077.0
1083,207,2020-01-01,ABCD,MYF,-16966.8
1084,207,2020-01-01,ABCD,NCJ,-55282.4
1085,207,2020-01-01,ABCD,QEK,-10390.2
1087,207,2020-01-01,ABCD,SHY,-20221.6
1088,207,2020-01-01,ABCD,TDS,-11112.2
1089,207,2020-01-01,ABCD,UFY,-40895.05
1090,207,2020-01-01,ABCD,VLT,-6492.3
1091,207,2020-01-01,EFGH,DCS,-13805.4
1092,207,2020-01-01,EFGH,PYW,-20396.5
1093,207,2020-01-01,EFGH,WXG,-8857.7
1094,207,2020-01-01,EFGH,XSX,-16067.8
1096,207,2020-01-01,IJKL,AFP,-169211.0
1097,207,2020-01-01,IJKL,EFW,-53086.0
1098,207,2020-01-01,MNOP,EQI,-9657.15
1099,207,2020-01-01,MNOP,FLV,-67082.85
1100,207,2020-01-01,MNOP,GQH,-15584.85
1101,207,2020-01-01,MNOP,ILJ,-3024.9
1102,207,2020-01-01,MNOP,JHS,-21247.5
1103,207,2020-01-01,MNOP,MOH,-50699.5
1104,207,2020-01-01,MNOP,SCU,-125060.6
1106,207,2020-01-01,MNOP,WBD,-18788.4
1107,207,2020-01-01,MNOP,YJB,-5048.4
1108,207,2020-01-01,MNOP,YWV,-71452.5
1109,207,2020-01-01,MNOP,YZL,-19971.25
1110,207,2020-02-01,ABCD,GRH,-40026.0
1111,207,2020-02-01,ABCD,KMS,-65158.55
1112,207,2020-02-01,ABCD,KQI,-21648.2
1113,207,2020-02-01,ABCD,MYF,-14145.15
1114,207,2020-02-01,ABCD,NCJ,-46396.8
1115,207,2020-02-01,ABCD,QEK,-11063.7
1117,207,2020-02-01,ABCD,SHY,-21490.4
1118,207,2020-02-01,ABCD,TDS,-11379.5
1119,207,2020-02-01,ABCD,UFY,-34401.15
1120,207,2020-02-01,ABCD,VLT,-5379.15
1121,207,2020-02-01,EFGH,DCS,-14789.4
1122,207,2020-02-01,EFGH,PYW,-13401.5
1123,207,2020-02-01,EFGH,WXG,-8497.5
1124,207,2020-02-01,EFGH,XSX,-19200.0
1126,207,2020-02-01,IJKL,AFP,-138382.5
1127,207,2020-02-01,IJKL,EFW,-54536.8
1128,207,2020-02-01,MNOP,EQI,-10010.7
1129,207,2020-02-01,MNOP,FLV,-60365.7
1130,207,2020-02-01,MNOP,GQH,-13492.8
1131,207,2020-02-01,MNOP,ILJ,-3347.05
1132,207,2020-02-01,MNOP,JHS,-20909.25
1133,207,2020-02-01,MNOP,MOH,-48642.0
1134,207,2020-02-01,MNOP,SCU,-122013.5
1136,207,2020-02-01,MNOP,WBD,-22688.6
1137,207,2020-02-01,MNOP,YJB,-7886.6
1138,207,2020-02-01,MNOP,YWV,-71322.3
1139,207,2020-02-01,MNOP,YZL,-23996.75
1140,207,2020-03-01,ABCD,GRH,-48249.6
1141,207,2020-03-01,ABCD,KMS,-93265.05
1142,207,2020-03-01,ABCD,KQI,-31932.8
1143,207,2020-03-01,ABCD,MYF,-23330.4
1144,207,2020-03-01,ABCD,NCJ,-63496.8
1145,207,2020-03-01,ABCD,QEK,-12696.3
1147,207,2020-03-01,ABCD,SHY,-27258.4
1148,207,2020-03-01,ABCD,TDS,-15359.8
1149,207,2020-03-01,ABCD,UFY,-45345.65
1150,207,2020-03-01,ABCD,VLT,-8123.1
1151,207,2020-03-01,EFGH,DCS,-16726.8
1152,207,2020-03-01,EFGH,PYW,-16264.5
1153,207,2020-03-01,EFGH,WXG,-11577.6
1154,207,2020-03-01,EFGH,XSX,-27018.2
1156,207,2020-03-01,IJKL,AFP,-219085.5
1157,207,2020-03-01,IJKL,EFW,-70632.8
1158,207,2020-03-01,MNOP,EQI,-12648.6
1159,207,2020-03-01,MNOP,FLV,-74879.55
1160,207,2020-03-01,MNOP,GQH,-21024.0
1161,207,2020-03-01,MNOP,ILJ,-4396.2
1162,207,2020-03-01,MNOP,JHS,-27398.1
1163,207,2020-03-01,MNOP,MOH,-57927.0
1164,207,2020-03-01,MNOP,SCU,-186796.75
1166,207,2020-03-01,MNOP,WBD,-26188.0
1167,207,2020-03-01,MNOP,YJB,-8882.0
1168,207,2020-03-01,MNOP,YWV,-86633.7
1169,207,2020-03-01,MNOP,YZL,-32379.0
1170,207,2020-04-01,ABCD,GRH,-31025.05
1171,207,2020-04-01,ABCD,KMS,-51535.15
1172,207,2020-04-01,ABCD,KQI,-20743.2
1173,207,2020-04-01,ABCD,MYF,-16684.35
1174,207,2020-04-01,ABCD,NCJ,-46846.4
1175,207,2020-04-01,ABCD,QEK,-7332.3
1177,207,2020-04-01,ABCD,SHY,-17572.0
1178,207,2020-04-01,ABCD,TDS,-9043.0
1179,207,2020-04-01,ABCD,UFY,-33535.6
1180,207,2020-04-01,ABCD,VLT,-4358.55
1181,207,2020-04-01,EFGH,DCS,-12048.9
1182,207,2020-04-01,EFGH,PYW,-11264.5
1183,207,2020-04-01,EFGH,WXG,-8671.5
1184,207,2020-04-01,EFGH,XSX,-16401.4
1186,207,2020-04-01,IJKL,AFP,-131929.5
1187,207,2020-04-01,IJKL,EFW,-46912.0
1188,207,2020-04-01,MNOP,EQI,-7041.9
1189,207,2020-04-01,MNOP,FLV,-64713.15
1190,207,2020-04-01,MNOP,GQH,-11166.75
1191,207,2020-04-01,MNOP,ILJ,-2872.65
1192,207,2020-04-01,MNOP,JHS,-16298.4
1193,207,2020-04-01,MNOP,MOH,-55915.5
1194,207,2020-04-01,MNOP,SCU,-111732.6
1196,207,2020-04-01,MNOP,WBD,-21969.4
1197,207,2020-04-01,MNOP,YJB,-4101.0
1198,207,2020-04-01,MNOP,YWV,-63716.4
1199,207,2020-04-01,MNOP,YZL,-22467.25
1200,207,2020-05-01,ABCD,GRH,-29883.0
1201,207,2020-05-01,ABCD,KMS,-45140.4
1202,207,2020-05-01,ABCD,KQI,-21948.2
1203,207,2020-05-01,ABCD,MYF,-11573.55
1204,207,2020-05-01,ABCD,NCJ,-45796.0
1205,207,2020-05-01,ABCD,QEK,-8063.4
1207,207,2020-05-01,ABCD,SHY,-16256.4
1208,207,2020-05-01,ABCD,TDS,-8968.1
1209,207,2020-05-01,ABCD,UFY,-32372.55
1210,207,2020-05-01,ABCD,VLT,-5479.05
1211,207,2020-05-01,EFGH,DCS,-11215.65
1212,207,2020-05-01,EFGH,PYW,-9355.5
1213,207,2020-05-01,EFGH,WXG,-7365.7
1214,207,2020-05-01,EFGH,XSX,-20647.4
1216,207,2020-05-01,IJKL,AFP,-154155.5
1217,207,2020-05-01,IJKL,EFW,-47396.4
1218,207,2020-05-01,MNOP,EQI,-7594.8
1219,207,2020-05-01,MNOP,FLV,-58079.25
1220,207,2020-05-01,MNOP,GQH,-11073.6
1221,207,2020-05-01,MNOP,ILJ,-2147.75
1222,207,2020-05-01,MNOP,JHS,-18339.15
1223,207,2020-05-01,MNOP,MOH,-45893.5
1224,207,2020-05-01,MNOP,SCU,-124098.1
1226,207,2020-05-01,MNOP,WBD,-14611.2
1227,207,2020-05-01,MNOP,YJB,-4812.2
1228,207,2020-05-01,MNOP,YWV,-66923.4
1229,207,2020-05-01,MNOP,YZL,-20621.25
1230,207,2020-06-01,ABCD,GRH,-36677.55
1231,207,2020-06-01,ABCD,KMS,-65279.05
1232,207,2020-06-01,ABCD,KQI,-28499.2
1233,207,2020-06-01,ABCD,MYF,-20229.3
1234,207,2020-06-01,ABCD,NCJ,-48063.6
1235,207,2020-06-01,ABCD,QEK,-13354.2
1237,207,2020-06-01,ABCD,SHY,-25431.6
1238,207,2020-06-01,ABCD,TDS,-13507.0
1239,207,2020-06-01,ABCD,UFY,-41673.45
1240,207,2020-06-01,ABCD,VLT,-6938.25
1241,207,2020-06-01,EFGH,DCS,-13104.3
1242,207,2020-06-01,EFGH,PYW,-14842.5
1243,207,2020-06-01,EFGH,WXG,-11318.8
1244,207,2020-06-01,EFGH,XSX,-18982.4
1246,207,2020-06-01,IJKL,AFP,-164808.5
1247,207,2020-06-01,IJKL,EFW,-53854.0
1248,207,2020-06-01,MNOP,EQI,-9077.7
1249,207,2020-06-01,MNOP,FLV,-62150.85
1250,207,2020-06-01,MNOP,GQH,-16117.65
1251,207,2020-06-01,MNOP,ILJ,-3162.9
1252,207,2020-06-01,MNOP,JHS,-21975.6
1253,207,2020-06-01,MNOP,MOH,-57568.0
1254,207,2020-06-01,MNOP,SCU,-165038.65
1256,207,2020-06-01,MNOP,WBD,-21924.4
1257,207,2020-06-01,MNOP,YJB,-6898.4
1258,207,2020-06-01,MNOP,YWV,-76964.7
1259,207,2020-06-01,MNOP,YZL,-22154.5
1260,207,2020-07-01,ABCD,GRH,-35161.0
1261,207,2020-07-01,ABCD,KMS,-52024.2
1262,207,2020-07-01,ABCD,KQI,-22389.8
1263,207,2020-07-01,ABCD,MYF,-16438.5
1264,207,2020-07-01,ABCD,NCJ,-58248.4
1265,207,2020-07-01,ABCD,QEK,-8202.6
1267,207,2020-07-01,ABCD,SHY,-19860.0
1268,207,2020-07-01,ABCD,TDS,-9688.4
1269,207,2020-07-01,ABCD,UFY,-37228.1
1270,207,2020-07-01,ABCD,VLT,-5805.9
1271,207,2020-07-01,EFGH,DCS,-12901.05
1272,207,2020-07-01,EFGH,PYW,-12689.5
1273,207,2020-07-01,EFGH,WXG,-8725.3
1274,207,2020-07-01,EFGH,XSX,-14953.2
1276,207,2020-07-01,IJKL,AFP,-142708.0
1277,207,2020-07-01,IJKL,EFW,-50552.8
1278,207,2020-07-01,MNOP,EQI,-8669.4
1279,207,2020-07-01,MNOP,FLV,-58026.6
1280,207,2020-07-01,MNOP,GQH,-15697.35
1281,207,2020-07-01,MNOP,ILJ,-2748.7
1282,207,2020-07-01,MNOP,JHS,-17320.2
1283,207,2020-07-01,MNOP,MOH,-58352.5
1284,207,2020-07-01,MNOP,SCU,-142419.2
1286,207,2020-07-01,MNOP,WBD,-20299.4
1287,207,2020-07-01,MNOP,YJB,-5283.8
1288,207,2020-07-01,MNOP,YWV,-74236.5
1289,207,2020-07-01,MNOP,YZL,-19480.5
1290,207,2020-08-01,ABCD,GRH,-31651.55
1291,207,2020-08-01,ABCD,KMS,-49812.05
1292,207,2020-08-01,ABCD,KQI,-23335.0
1293,207,2020-08-01,ABCD,MYF,-16119.15
1294,207,2020-08-01,ABCD,NCJ,-48138.4
1295,207,2020-08-01,ABCD,QEK,-8211.6
1297,207,2020-08-01,ABCD,SHY,-18641.2
1298,207,2020-08-01,ABCD,TDS,-8454.8
1299,207,2020-08-01,ABCD,UFY,-32236.05
1300,207,2020-08-01,ABCD,VLT,-5178.75
1301,207,2020-08-01,EFGH,DCS,-11099.85
1302,207,2020-08-01,EFGH,PYW,-15052.0
1303,207,2020-08-01,EFGH,WXG,-6585.9
1304,207,2020-08-01,EFGH,XSX,-16191.6
1306,207,2020-08-01,IJKL,AFP,-138005.5
1307,207,2020-08-01,IJKL,EFW,-41379.6
1308,207,2020-08-01,MNOP,EQI,-7031.7
1309,207,2020-08-01,MNOP,FLV,-58894.2
1310,207,2020-08-01,MNOP,GQH,-12616.2
1311,207,2020-08-01,MNOP,ILJ,-3033.85
1312,207,2020-08-01,MNOP,JHS,-17494.5
1313,207,2020-08-01,MNOP,MOH,-49379.0
1314,207,2020-08-01,MNOP,SCU,-126613.2
1316,207,2020-08-01,MNOP,WBD,-20798.4
1317,207,2020-08-01,MNOP,YJB,-4354.4
1318,207,2020-08-01,MNOP,YWV,-74071.5
1319,207,2020-08-01,MNOP,YZL,-19123.75
1320,207,2020-09-01,ABCD,GRH,-40492.55
1321,207,2020-09-01,ABCD,KMS,-55711.15
1322,207,2020-09-01,ABCD,KQI,-24147.0
1323,207,2020-09-01,ABCD,MYF,-16447.95
1324,207,2020-09-01,ABCD,NCJ,-62970.8
1325,207,2020-09-01,ABCD,QEK,-12988.2
1327,207,2020-09-01,ABCD,SHY,-23429.6
1328,207,2020-09-01,ABCD,TDS,-12525.5
1329,207,2020-09-01,ABCD,UFY,-41352.15
1330,207,2020-09-01,ABCD,VLT,-6030.9
1331,207,2020-09-01,EFGH,DCS,-17169.0
1332,207,2020-09-01,EFGH,PYW,-16363.0
1333,207,2020-09-01,EFGH,WXG,-13063.1
1334,207,2020-09-01,EFGH,XSX,-19426.2
1336,207,2020-09-01,IJKL,AFP,-192722.0
1337,207,2020-09-01,IJKL,EFW,-61916.8
1338,207,2020-09-01,MNOP,EQI,-10023.6
1339,207,2020-09-01,MNOP,FLV,-66069.45
1340,207,2020-09-01,MNOP,GQH,-15964.2
1341,207,2020-09-01,MNOP,ILJ,-4092.55
1342,207,2020-09-01,MNOP,JHS,-22147.95
1343,207,2020-09-01,MNOP,MOH,-65765.0
1344,207,2020-09-01,MNOP,SCU,-128720.9
1346,207,2020-09-01,MNOP,WBD,-23868.8
1347,207,2020-09-01,MNOP,YJB,-5952.4
1348,207,2020-09-01,MNOP,YWV,-73244.4
1349,207,2020-09-01,MNOP,YZL,-28571.75
1350,207,2020-10-01,ABCD,GRH,-49542.5
1351,207,2020-10-01,ABCD,KMS,-65780.75
1352,207,2020-10-01,ABCD,KQI,-24204.8
1353,207,2020-10-01,ABCD,MYF,-21322.8
1354,207,2020-10-01,ABCD,NCJ,-67857.2
1355,207,2020-10-01,ABCD,QEK,-11640.6
1357,207,2020-10-01,ABCD,SHY,-24312.4
1358,207,2020-10-01,ABCD,TDS,-13996.2
1359,207,2020-10-01,ABCD,UFY,-38383.1
1360,207,2020-10-01,ABCD,VLT,-7756.95
1361,207,2020-10-01,EFGH,DCS,-14053.5
1362,207,2020-10-01,EFGH,PYW,-16367.0
1363,207,2020-10-01,EFGH,WXG,-11547.8
1364,207,2020-10-01,EFGH,XSX,-20537.8
1366,207,2020-10-01,IJKL,AFP,-200315.0
1367,207,2020-10-01,IJKL,EFW,-58673.2
1368,207,2020-10-01,MNOP,EQI,-11296.05
1369,207,2020-10-01,MNOP,FLV,-62656.65
1370,207,2020-10-01,MNOP,GQH,-19577.25
1371,207,2020-10-01,MNOP,ILJ,-3789.55
1372,207,2020-10-01,MNOP,JHS,-22746.45
1373,207,2020-10-01,MNOP,MOH,-66556.0
